exp_id,exp_letter,repetition,process_type,pid,ppid,sleep_duration,action,log_file
D0,D,0,G,58168,1,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D1,D,1,C,58169,58136,0,other,216.log
D1,D,1,C,58169,58136,0,other,216.log
D1,D,1,C,58169,58136,0,other,216.log
D1,D,1,C,58169,58136,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D1,D,1,G,58170,58169,0,other,216.log
D1,D,1,G,58170,58169,100,other,216.log
D1,D,1,G,58170,58169,0,other,216.log
D1,D,1,G,58170,58169,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D2,D,2,C,58171,58136,0,other,216.log
D2,D,2,C,58171,58136,0,other,216.log
D2,D,2,C,58171,58136,0,other,216.log
D2,D,2,C,58171,58136,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D2,D,2,G,58172,58171,0,other,216.log
D2,D,2,G,58172,58171,100,other,216.log
D2,D,2,G,58172,1,0,other,216.log
D2,D,2,G,58172,1,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D3,D,3,C,58173,58136,0,other,216.log
D3,D,3,C,58173,58136,0,other,216.log
D3,D,3,C,58173,58136,0,other,216.log
D3,D,3,C,58173,58136,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D3,D,3,G,58174,58173,0,other,216.log
D3,D,3,G,58174,58173,100,other,216.log
D3,D,3,G,58174,1,0,other,216.log
D3,D,3,G,58174,1,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D4,D,4,C,58175,58136,0,other,216.log
D4,D,4,C,58175,58136,0,other,216.log
D4,D,4,C,58175,58136,0,other,216.log
D4,D,4,C,58175,58136,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
M0,M,0,M,58136,49286,0,other,216.log
D4,D,4,G,58176,58175,0,other,216.log
D4,D,4,G,58176,58175,100,other,216.log
D4,D,4,G,58176,1,0,other,216.log
D4,D,4,G,58176,1,0,other,216.log
M0,M,0,M,58671,49286,0,other,229.log
B0,B,0,C,58672,58671,0,other,229.log
B0,B,0,C,58672,58671,0,other,229.log
B0,B,0,C,58672,58671,0,other,229.log
B0,B,0,C,58672,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B0,B,0,G,58673,58672,0,other,229.log
B0,B,0,G,58673,58672,0,other,229.log
B0,B,0,G,58673,1,0,other,229.log
B0,B,0,G,58673,1,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B1,B,1,G,58675,58674,0,other,229.log
B1,B,1,G,58675,58674,0,other,229.log
B1,B,1,G,58675,58674,0,other,229.log
B1,B,1,G,58675,58674,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B1,B,1,C,58674,58671,0,other,229.log
B1,B,1,C,58674,58671,0,other,229.log
B1,B,1,C,58674,58671,0,other,229.log
B1,B,1,C,58674,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B2,B,2,G,58677,58676,0,other,229.log
B2,B,2,G,58677,58676,0,other,229.log
B2,B,2,G,58677,58676,0,other,229.log
B2,B,2,G,58677,58676,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B2,B,2,C,58676,58671,0,other,229.log
B2,B,2,C,58676,58671,0,other,229.log
B2,B,2,C,58676,58671,0,other,229.log
B2,B,2,C,58676,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B3,B,3,C,58678,58671,0,other,229.log
B3,B,3,C,58678,58671,0,other,229.log
B3,B,3,C,58678,58671,0,other,229.log
B3,B,3,C,58678,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B3,B,3,G,58679,58678,0,other,229.log
B3,B,3,G,58679,58678,0,other,229.log
B3,B,3,G,58679,58678,0,other,229.log
B3,B,3,G,58679,58678,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B4,B,4,C,58680,58671,0,other,229.log
B4,B,4,C,58680,58671,0,other,229.log
B4,B,4,C,58680,58671,0,other,229.log
B4,B,4,C,58680,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B4,B,4,G,58681,58680,0,other,229.log
B4,B,4,G,58681,58680,0,other,229.log
B4,B,4,G,58681,58680,0,other,229.log
B4,B,4,G,58681,58680,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B5,B,5,C,58682,58671,0,other,229.log
B5,B,5,C,58682,58671,0,other,229.log
B5,B,5,C,58682,58671,0,other,229.log
B5,B,5,C,58682,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B5,B,5,G,58683,58682,0,other,229.log
B5,B,5,G,58683,58682,0,other,229.log
B5,B,5,G,58683,58682,0,other,229.log
B5,B,5,G,58683,58682,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B6,B,6,C,58684,58671,0,other,229.log
B6,B,6,C,58684,58671,0,other,229.log
B6,B,6,C,58684,58671,0,other,229.log
B6,B,6,C,58684,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B6,B,6,G,58685,58684,0,other,229.log
B6,B,6,G,58685,58684,0,other,229.log
B6,B,6,G,58685,58684,0,other,229.log
B6,B,6,G,58685,58684,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B7,B,7,G,58687,58686,0,other,229.log
B7,B,7,G,58687,58686,0,other,229.log
B7,B,7,G,58687,58686,0,other,229.log
B7,B,7,G,58687,58686,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B7,B,7,C,58686,58671,0,other,229.log
B7,B,7,C,58686,58671,0,other,229.log
B7,B,7,C,58686,58671,0,other,229.log
B7,B,7,C,58686,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B8,B,8,C,58688,58671,0,other,229.log
B8,B,8,C,58688,58671,0,other,229.log
B8,B,8,C,58688,58671,0,other,229.log
B8,B,8,C,58688,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B8,B,8,G,58689,58688,0,other,229.log
B8,B,8,G,58689,58688,0,other,229.log
B8,B,8,G,58689,58688,0,other,229.log
B8,B,8,G,58689,58688,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B9,B,9,C,58690,58671,0,other,229.log
B9,B,9,C,58690,58671,0,other,229.log
B9,B,9,C,58690,58671,0,other,229.log
B9,B,9,C,58690,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
B9,B,9,G,58691,58690,0,other,229.log
B9,B,9,G,58691,58690,0,other,229.log
B9,B,9,G,58691,58690,0,other,229.log
B9,B,9,G,58691,58690,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C0,C,0,G,58693,58692,0,other,229.log
C0,C,0,G,58693,58692,0,other,229.log
C0,C,0,G,58693,58692,0,other,229.log
C0,C,0,G,58693,58692,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C0,C,0,C,58692,58671,0,other,229.log
C0,C,0,C,58692,58671,100,other,229.log
C0,C,0,C,58692,58671,0,other,229.log
C0,C,0,C,58692,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C1,C,1,G,58695,58694,0,other,229.log
C1,C,1,G,58695,58694,0,other,229.log
C1,C,1,G,58695,58694,0,other,229.log
C1,C,1,G,58695,58694,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C1,C,1,C,58694,58671,0,other,229.log
C1,C,1,C,58694,58671,100,other,229.log
C1,C,1,C,58694,58671,0,other,229.log
C1,C,1,C,58694,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C2,C,2,G,58697,58696,0,other,229.log
C2,C,2,G,58697,58696,0,other,229.log
C2,C,2,G,58697,58696,0,other,229.log
C2,C,2,G,58697,58696,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C2,C,2,C,58696,58671,0,other,229.log
C2,C,2,C,58696,58671,100,other,229.log
C2,C,2,C,58696,58671,0,other,229.log
C2,C,2,C,58696,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C3,C,3,G,58699,58698,0,other,229.log
C3,C,3,G,58699,58698,0,other,229.log
C3,C,3,G,58699,58698,0,other,229.log
C3,C,3,G,58699,58698,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C3,C,3,C,58698,58671,0,other,229.log
C3,C,3,C,58698,58671,100,other,229.log
C3,C,3,C,58698,58671,0,other,229.log
C3,C,3,C,58698,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C4,C,4,G,58701,58700,0,other,229.log
C4,C,4,G,58701,58700,0,other,229.log
C4,C,4,G,58701,58700,0,other,229.log
C4,C,4,G,58701,58700,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
C4,C,4,C,58700,58671,0,other,229.log
C4,C,4,C,58700,58671,100,other,229.log
C4,C,4,C,58700,58671,0,other,229.log
C4,C,4,C,58700,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D0,D,0,C,58702,58671,0,other,229.log
D0,D,0,C,58702,58671,0,other,229.log
D0,D,0,C,58702,58671,0,other,229.log
D0,D,0,C,58702,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D0,D,0,G,58703,58702,0,other,229.log
D0,D,0,G,58703,58702,100,other,229.log
D0,D,0,G,58703,58702,0,other,229.log
D0,D,0,G,58703,58702,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D1,D,1,C,58704,58671,0,other,229.log
D1,D,1,C,58704,58671,0,other,229.log
D1,D,1,C,58704,58671,0,other,229.log
D1,D,1,C,58704,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D1,D,1,G,58705,58704,0,other,229.log
D1,D,1,G,58705,58704,100,other,229.log
D1,D,1,G,58705,1,0,other,229.log
D1,D,1,G,58705,1,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D2,D,2,C,58706,58671,0,other,229.log
D2,D,2,C,58706,58671,0,other,229.log
D2,D,2,C,58706,58671,0,other,229.log
D2,D,2,C,58706,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D3,D,3,C,58708,58671,0,other,229.log
D3,D,3,C,58708,58671,0,other,229.log
D3,D,3,C,58708,58671,0,other,229.log
D3,D,3,C,58708,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D3,D,3,G,58709,58708,0,other,229.log
D3,D,3,G,58709,58708,100,other,229.log
D3,D,3,G,58709,1,0,other,229.log
D3,D,3,G,58709,1,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D2,D,2,G,58707,58706,0,other,229.log
D2,D,2,G,58707,58706,100,other,229.log
D2,D,2,G,58707,1,0,other,229.log
D2,D,2,G,58707,1,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D4,D,4,C,58710,58671,0,other,229.log
D4,D,4,C,58710,58671,0,other,229.log
D4,D,4,C,58710,58671,0,other,229.log
D4,D,4,C,58710,58671,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
M0,M,0,M,58671,49286,0,other,229.log
D4,D,4,G,58711,58710,0,other,229.log
D4,D,4,G,58711,58710,100,other,229.log
D4,D,4,G,58711,1,0,other,229.log
D4,D,4,G,58711,1,0,other,229.log
M0,M,0,M,56286,49286,0,other,171.log
B0,B,0,G,56288,56287,0,other,171.log
B0,B,0,G,56288,56287,0,other,171.log
B0,B,0,G,56288,56287,0,other,171.log
B0,B,0,G,56288,56287,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B0,B,0,C,56287,56286,0,other,171.log
B0,B,0,C,56287,56286,0,other,171.log
B0,B,0,C,56287,56286,0,other,171.log
B0,B,0,C,56287,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B1,B,1,C,56289,56286,0,other,171.log
B1,B,1,C,56289,56286,0,other,171.log
B1,B,1,C,56289,56286,0,other,171.log
B1,B,1,C,56289,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B1,B,1,G,56290,56289,0,other,171.log
B1,B,1,G,56290,56289,0,other,171.log
B1,B,1,G,56290,56289,0,other,171.log
B1,B,1,G,56290,56289,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B2,B,2,C,56291,56286,0,other,171.log
B2,B,2,C,56291,56286,0,other,171.log
B2,B,2,C,56291,56286,0,other,171.log
B2,B,2,C,56291,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B2,B,2,G,56292,56291,0,other,171.log
B2,B,2,G,56292,56291,0,other,171.log
B2,B,2,G,56292,56291,0,other,171.log
B2,B,2,G,56292,56291,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B3,B,3,C,56293,56286,0,other,171.log
B3,B,3,C,56293,56286,0,other,171.log
B3,B,3,C,56293,56286,0,other,171.log
B3,B,3,C,56293,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B3,B,3,G,56294,56293,0,other,171.log
B3,B,3,G,56294,56293,0,other,171.log
B3,B,3,G,56294,56293,0,other,171.log
B3,B,3,G,56294,56293,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B4,B,4,C,56295,56286,0,other,171.log
B4,B,4,C,56295,56286,0,other,171.log
B4,B,4,C,56295,56286,0,other,171.log
B4,B,4,C,56295,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B4,B,4,G,56296,56295,0,other,171.log
B4,B,4,G,56296,56295,0,other,171.log
B4,B,4,G,56296,56295,0,other,171.log
B4,B,4,G,56296,56295,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B5,B,5,C,56297,56286,0,other,171.log
B5,B,5,C,56297,56286,0,other,171.log
B5,B,5,C,56297,56286,0,other,171.log
B5,B,5,C,56297,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B5,B,5,G,56298,56297,0,other,171.log
B5,B,5,G,56298,56297,0,other,171.log
B5,B,5,G,56298,56297,0,other,171.log
B5,B,5,G,56298,56297,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B6,B,6,C,56299,56286,0,other,171.log
B6,B,6,C,56299,56286,0,other,171.log
B6,B,6,C,56299,56286,0,other,171.log
B6,B,6,C,56299,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B6,B,6,G,56300,56299,0,other,171.log
B6,B,6,G,56300,56299,0,other,171.log
B6,B,6,G,56300,1,0,other,171.log
B6,B,6,G,56300,1,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B7,B,7,C,56301,56286,0,other,171.log
B7,B,7,C,56301,56286,0,other,171.log
B7,B,7,C,56301,56286,0,other,171.log
B7,B,7,C,56301,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B7,B,7,G,56302,56301,0,other,171.log
B7,B,7,G,56302,56301,0,other,171.log
B7,B,7,G,56302,56301,0,other,171.log
B7,B,7,G,56302,56301,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B8,B,8,C,56303,56286,0,other,171.log
B8,B,8,C,56303,56286,0,other,171.log
B8,B,8,C,56303,56286,0,other,171.log
B8,B,8,C,56303,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B8,B,8,G,56304,56303,0,other,171.log
B8,B,8,G,56304,56303,0,other,171.log
B8,B,8,G,56304,56303,0,other,171.log
B8,B,8,G,56304,56303,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B9,B,9,C,56305,56286,0,other,171.log
B9,B,9,C,56305,56286,0,other,171.log
B9,B,9,C,56305,56286,0,other,171.log
B9,B,9,C,56305,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
B9,B,9,G,56306,56305,0,other,171.log
B9,B,9,G,56306,56305,0,other,171.log
B9,B,9,G,56306,56305,0,other,171.log
B9,B,9,G,56306,56305,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C0,C,0,G,56308,56307,0,other,171.log
C0,C,0,G,56308,56307,0,other,171.log
C0,C,0,G,56308,56307,0,other,171.log
C0,C,0,G,56308,56307,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C0,C,0,C,56307,56286,0,other,171.log
C0,C,0,C,56307,56286,100,other,171.log
C0,C,0,C,56307,56286,0,other,171.log
C0,C,0,C,56307,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C1,C,1,G,56310,56309,0,other,171.log
C1,C,1,G,56310,56309,0,other,171.log
C1,C,1,G,56310,56309,0,other,171.log
C1,C,1,G,56310,56309,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C1,C,1,C,56309,56286,0,other,171.log
C1,C,1,C,56309,56286,100,other,171.log
C1,C,1,C,56309,56286,0,other,171.log
C1,C,1,C,56309,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C2,C,2,G,56312,56311,0,other,171.log
C2,C,2,G,56312,56311,0,other,171.log
C2,C,2,G,56312,56311,0,other,171.log
C2,C,2,G,56312,56311,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C2,C,2,C,56311,56286,0,other,171.log
C2,C,2,C,56311,56286,100,other,171.log
C2,C,2,C,56311,56286,0,other,171.log
C2,C,2,C,56311,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C3,C,3,C,56313,56286,0,other,171.log
C3,C,3,C,56313,56286,100,other,171.log
C3,C,3,C,56313,56286,0,other,171.log
C3,C,3,C,56313,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C3,C,3,G,56314,56313,0,other,171.log
C3,C,3,G,56314,56313,0,other,171.log
C3,C,3,G,56314,56313,0,other,171.log
C3,C,3,G,56314,56313,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C4,C,4,G,56316,56315,0,other,171.log
C4,C,4,G,56316,56315,0,other,171.log
C4,C,4,G,56316,56315,0,other,171.log
C4,C,4,G,56316,56315,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
C4,C,4,C,56315,56286,0,other,171.log
C4,C,4,C,56315,56286,100,other,171.log
C4,C,4,C,56315,56286,0,other,171.log
C4,C,4,C,56315,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D0,D,0,G,56318,56317,0,other,171.log
D0,D,0,G,56318,56317,100,other,171.log
D0,D,0,G,56318,56317,0,other,171.log
D0,D,0,G,56318,56317,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D0,D,0,C,56317,56286,0,other,171.log
D0,D,0,C,56317,56286,0,other,171.log
D0,D,0,C,56317,56286,0,other,171.log
D0,D,0,C,56317,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D1,D,1,G,56320,56319,0,other,171.log
D1,D,1,G,56320,56319,100,other,171.log
D1,D,1,G,56320,56319,0,other,171.log
D1,D,1,G,56320,56319,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D1,D,1,C,56319,56286,0,other,171.log
D1,D,1,C,56319,56286,0,other,171.log
D1,D,1,C,56319,56286,0,other,171.log
D1,D,1,C,56319,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D2,D,2,C,56321,56286,0,other,171.log
D2,D,2,C,56321,56286,0,other,171.log
D2,D,2,C,56321,56286,0,other,171.log
D2,D,2,C,56321,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D3,D,3,C,56323,56286,0,other,171.log
D3,D,3,C,56323,56286,0,other,171.log
D3,D,3,C,56323,56286,0,other,171.log
D3,D,3,C,56323,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D3,D,3,G,56324,56323,0,other,171.log
D3,D,3,G,56324,56323,100,other,171.log
D3,D,3,G,56324,1,0,other,171.log
D3,D,3,G,56324,1,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D4,D,4,C,56325,56286,0,other,171.log
D4,D,4,C,56325,56286,0,other,171.log
D4,D,4,C,56325,56286,0,other,171.log
D4,D,4,C,56325,56286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D4,D,4,G,56326,56325,0,other,171.log
D4,D,4,G,56326,56325,100,other,171.log
D4,D,4,G,56326,1,0,other,171.log
D4,D,4,G,56326,1,0,other,171.log
M0,M,0,M,56286,49286,0,other,171.log
D2,D,2,G,56322,1,0,other,171.log
D2,D,2,G,56322,1,100,other,171.log
D2,D,2,G,56322,1,0,other,171.log
D2,D,2,G,56322,1,0,other,171.log
M0,M,0,M,61055,49286,0,other,287.log
B0,B,0,C,61056,61055,0,other,287.log
B0,B,0,C,61056,61055,0,other,287.log
B0,B,0,C,61056,61055,0,other,287.log
B0,B,0,C,61056,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B0,B,0,G,61057,61056,0,other,287.log
B0,B,0,G,61057,61056,0,other,287.log
B0,B,0,G,61057,61056,0,other,287.log
B0,B,0,G,61057,61056,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B1,B,1,G,61059,61058,0,other,287.log
B1,B,1,G,61059,61058,0,other,287.log
B1,B,1,G,61059,61058,0,other,287.log
B1,B,1,G,61059,61058,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B1,B,1,C,61058,61055,0,other,287.log
B1,B,1,C,61058,61055,0,other,287.log
B1,B,1,C,61058,61055,0,other,287.log
B1,B,1,C,61058,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B2,B,2,C,61060,61055,0,other,287.log
B2,B,2,C,61060,61055,0,other,287.log
B2,B,2,C,61060,61055,0,other,287.log
B2,B,2,C,61060,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B2,B,2,G,61061,61060,0,other,287.log
B2,B,2,G,61061,61060,0,other,287.log
B2,B,2,G,61061,61060,0,other,287.log
B2,B,2,G,61061,61060,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B3,B,3,C,61062,61055,0,other,287.log
B3,B,3,C,61062,61055,0,other,287.log
B3,B,3,C,61062,61055,0,other,287.log
B3,B,3,C,61062,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B3,B,3,G,61063,61062,0,other,287.log
B3,B,3,G,61063,61062,0,other,287.log
B3,B,3,G,61063,61062,0,other,287.log
B3,B,3,G,61063,61062,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B4,B,4,C,61064,61055,0,other,287.log
B4,B,4,C,61064,61055,0,other,287.log
B4,B,4,C,61064,61055,0,other,287.log
B4,B,4,C,61064,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B4,B,4,G,61065,61064,0,other,287.log
B4,B,4,G,61065,61064,0,other,287.log
B4,B,4,G,61065,1,0,other,287.log
B4,B,4,G,61065,1,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B5,B,5,C,61066,61055,0,other,287.log
B5,B,5,C,61066,61055,0,other,287.log
B5,B,5,C,61066,61055,0,other,287.log
B5,B,5,C,61066,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B5,B,5,G,61067,61066,0,other,287.log
B5,B,5,G,61067,61066,0,other,287.log
B5,B,5,G,61067,1,0,other,287.log
B5,B,5,G,61067,1,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B6,B,6,C,61068,61055,0,other,287.log
B6,B,6,C,61068,61055,0,other,287.log
B6,B,6,C,61068,61055,0,other,287.log
B6,B,6,C,61068,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B6,B,6,G,61069,61068,0,other,287.log
B6,B,6,G,61069,1,0,other,287.log
B6,B,6,G,61069,1,0,other,287.log
B6,B,6,G,61069,1,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B7,B,7,G,61071,61070,0,other,287.log
B7,B,7,G,61071,61070,0,other,287.log
B7,B,7,G,61071,61070,0,other,287.log
B7,B,7,G,61071,61070,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B7,B,7,C,61070,61055,0,other,287.log
B7,B,7,C,61070,61055,0,other,287.log
B7,B,7,C,61070,61055,0,other,287.log
B7,B,7,C,61070,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B8,B,8,C,61072,61055,0,other,287.log
B8,B,8,C,61072,61055,0,other,287.log
B8,B,8,C,61072,61055,0,other,287.log
B8,B,8,C,61072,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B8,B,8,G,61073,61072,0,other,287.log
B8,B,8,G,61073,61072,0,other,287.log
B8,B,8,G,61073,61072,0,other,287.log
B8,B,8,G,61073,61072,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B9,B,9,C,61074,61055,0,other,287.log
B9,B,9,C,61074,61055,0,other,287.log
B9,B,9,C,61074,61055,0,other,287.log
B9,B,9,C,61074,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
B9,B,9,G,61075,61074,0,other,287.log
B9,B,9,G,61075,61074,0,other,287.log
B9,B,9,G,61075,61074,0,other,287.log
B9,B,9,G,61075,61074,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C0,C,0,G,61077,61076,0,other,287.log
C0,C,0,G,61077,61076,0,other,287.log
C0,C,0,G,61077,61076,0,other,287.log
C0,C,0,G,61077,61076,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C0,C,0,C,61076,61055,0,other,287.log
C0,C,0,C,61076,61055,100,other,287.log
C0,C,0,C,61076,61055,0,other,287.log
C0,C,0,C,61076,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C1,C,1,G,61079,61078,0,other,287.log
C1,C,1,G,61079,61078,0,other,287.log
C1,C,1,G,61079,61078,0,other,287.log
C1,C,1,G,61079,61078,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C1,C,1,C,61078,61055,0,other,287.log
C1,C,1,C,61078,61055,100,other,287.log
C1,C,1,C,61078,61055,0,other,287.log
C1,C,1,C,61078,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C2,C,2,G,61081,61080,0,other,287.log
C2,C,2,G,61081,61080,0,other,287.log
C2,C,2,G,61081,61080,0,other,287.log
C2,C,2,G,61081,61080,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C2,C,2,C,61080,61055,0,other,287.log
C2,C,2,C,61080,61055,100,other,287.log
C2,C,2,C,61080,61055,0,other,287.log
C2,C,2,C,61080,61055,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C3,C,3,G,61083,61082,0,other,287.log
C3,C,3,G,61083,61082,0,other,287.log
C3,C,3,G,61083,61082,0,other,287.log
C3,C,3,G,61083,61082,0,other,287.log
M0,M,0,M,61055,49286,0,other,287.log
C3,C,3,C,61082,61055,0,other,287.log
C3,C,3,C,61082,61055,100,other,287.log
